scenarioID_receiverID,evt_id,mag,evt_depth,rup_top_depth,dip,rake,rup_width,rjb,rrup,rx,vs30,vs30measured,z1pt0,region,PGV,PGA,SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
ITA_SUL_MW6.5_S05_EL_1369,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,3.84446686868738,6.056458682968779,3.1048149435577703,1200.0,True,0.0,3,20.3096272364364,0.1597090099486858,0.2230942021409146,0.2896999830539868,0.3302038704670993,0.3610691546726884,0.3940801314620303,0.4224571505237364,0.3471039164979295,0.3972147612544059,0.2839350862411985,0.3173272313637093,0.2816281857297721,0.2470274038482275,0.2073452047373129,0.1674298483827352,0.1588360395002228,0.1668324547482626,0.1606589996969128,0.1474046353900435,0.0991231574882652,0.0931962847194493,0.0881964552355817,0.0893933870576902,0.0884971785861895,0.0698045980464843,0.0549206793830908,0.0474964238169669,0.040035440062388,0.039799146636128,0.0305588772259252,0.0216777600582399,0.0150218742035736,0.0107548176821986,0.0078365968639021
ITA_SUL_MW6.5_S05_EL_1456,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,4.01655947607643,9.32094338473061,8.57865581579944,1200.0,True,0.0,3,36.094570297273,0.4790048883320002,0.6995221114359043,0.8340207612005671,1.0026391295876993,0.9584123500072828,1.109992631172592,1.0313487595697206,1.0771966246318363,1.064885876541816,1.0100269623807825,0.6815784186092957,0.657693049903229,0.7480137830088797,0.9040886610994388,0.828052368900492,0.8111468258402228,0.5601768336499642,0.4052756829749742,0.3742255582662581,0.3695002682192308,0.3136133131085396,0.2085614631185838,0.1511073285445274,0.0961390726163509,0.070774984331724,0.0526941742063359,0.0405963190266018,0.0333284893146125,0.0275422258462871,0.0224730457604762,0.0178899419151033,0.0129940204222507,0.0091413597197557,0.0071655279644536
ITA_SUL_MW6.5_S05_EL_1464,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,3.97634631347714,9.103100365114267,8.538442653124001,1200.0,True,0.0,3,37.601591551088696,0.4768746846449032,0.6261745125157949,0.8260968989436076,0.9309907972466378,1.0395204190280474,1.0970059068390123,1.4068442442064824,1.191371999531981,1.1562892573486463,1.090190772287876,0.9019275378890642,0.961014833334313,0.835318421776105,0.5930291159265518,0.5771618305228096,0.6150944954688982,0.554235443006152,0.4367746304061948,0.318192484135764,0.3396907642502302,0.3036392693992719,0.2197038244552319,0.1571209914827815,0.1048319212739447,0.079644225231045,0.0600989256469218,0.043605034990358,0.0337937321612187,0.0280854736213407,0.0227259923911405,0.0192704011960399,0.0137038197792493,0.0098794690111658,0.0074283619129999
ITA_SUL_MW6.5_S05_EL_1499,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,4.0871640883135,9.62331065011639,8.64926042781483,1200.0,True,0.0,3,52.78134683904,0.5727896131334941,0.7275126179345476,0.9701433975914496,1.077693504869298,1.295308357767933,1.252069902629002,1.1071927505684307,1.1509812683695453,1.320963205468687,1.3068979953954818,1.1924194436990307,1.2234544181584943,1.2601707181810506,1.2626447793797575,1.11208094380243,0.9929874718249566,0.7416741586526633,0.5087509613599486,0.2562898018016815,0.1690304781747151,0.1548430484046764,0.1411507608663519,0.1340172532979335,0.1153764583667072,0.0921983534391,0.0776607044083611,0.0641794713396596,0.0593773212455294,0.0525266017155729,0.0411178617200361,0.0293135120316325,0.0211642272397833,0.0157540429583634,0.0117639014879783
ITA_SUL_MW6.5_S05_EL_1590,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,2.5382355828697,5.21673527220481,2.9856603798336803,1200.0,True,0.0,3,24.6092664720439,0.1715051318472944,0.2366569882569073,0.3271161683834653,0.3227945065319941,0.3953504474977816,0.4622981999114519,0.3890171483342803,0.3798798305332575,0.3713329025671509,0.3460715038027879,0.2924853570309729,0.3371785796607159,0.2724896693401141,0.2462683821932107,0.2412794287975496,0.2249592219203306,0.1630399035500227,0.1528276060535402,0.1994976696516211,0.1327181720873203,0.1265616755613079,0.1061139277448435,0.1031783504591659,0.1005536061518081,0.0824621059444527,0.0657258766063347,0.0574090617142086,0.049772582596566,0.0482654031837836,0.0350941811096444,0.0236794016195711,0.0166387663959286,0.0116204946298357,0.0087270205439265
ITA_SUL_MW6.5_S05_EL_1716,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,5.82416645312635,8.786511729798471,5.69192773646383,1200.0,True,0.0,3,18.8140310275537,0.1821284809457317,0.2777182424270592,0.3344585850185771,0.4092659052089021,0.4264502059735506,0.5225695582839328,0.4673059224276109,0.444055124582362,0.4147908026284746,0.37581068003874,0.3510823941189376,0.3251647097545206,0.2684798436084973,0.2038804372967609,0.2217818057507222,0.2148915240588611,0.1775019942420816,0.191740010987742,0.1800892630607241,0.1542888923568731,0.1141912240172709,0.1047508573862338,0.082061052132333,0.0685408498508867,0.0568053144614705,0.0419680946749234,0.029867297083028,0.0234145295728899,0.0189924199339454,0.0162593880222345,0.0119003804878772,0.0085200064206939,0.0063201013219255,0.0049780990812952
ITA_SUL_MW6.5_S05_EL_1719,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,1.56315005257297,5.1732378740076,2.95944085987363,1200.0,True,0.0,3,43.3885030703684,0.4404878461320329,0.5962079011680717,0.6214635549826047,0.6200578586658034,0.9510620423515715,0.8470148468880861,0.8895705672626758,0.9930614901219216,0.891144025941095,0.7299267009776947,0.6520508893512974,0.6845024631302636,0.5506439632849404,0.5447502522676674,0.5820580473097755,0.6101521938594179,0.5675672876209766,0.5212731599466913,0.4116065217202072,0.3260601742977092,0.2625569032243978,0.2187877235052786,0.1944397683387976,0.1477442296492502,0.1143800983039243,0.0845452633567995,0.0616933562469185,0.0499381544120036,0.0436317605663075,0.0307059590783451,0.0200070806833783,0.0147798218685849,0.0115823261267965,0.0097438168198589
ITA_SUL_MW6.5_S05_EL_1770,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,6.99228697690853,11.0018654877315,8.655058703026679,1200.0,True,0.0,3,23.3726236139287,0.3171473713442072,0.394735178301677,0.4434322942254878,0.598184661346052,0.738811011950551,0.6620882964939414,0.6005736328882616,0.5699060572903601,0.5850224380794125,0.617369752726405,0.6147466867779425,0.580957209841941,0.4576365699987886,0.4227060911477926,0.419785330762299,0.4055820014975307,0.3390511010658441,0.2660300066736194,0.2733372840526327,0.2461613262087552,0.1569564867004532,0.1177004031140287,0.0930526049069469,0.0657556338755997,0.055021297960396,0.0398764862534931,0.0324525386976768,0.0261274108165423,0.0205776364163164,0.0151027054890005,0.0104790652050709,0.008036478818978,0.0059363050393786,0.0046433151847072
ITA_SUL_MW6.5_S05_EL_1892,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,3.90128692870072,9.313070909782288,8.463383268271011,1200.0,True,0.0,3,40.175958478472005,0.4208126054403461,0.5181485124302927,0.6357227255665381,0.6563033558419695,0.7982212791034053,0.9710526998168796,0.7096951838984108,0.734529997998086,1.0237697671510049,0.8808895850787853,0.757359045326243,0.6814825315550448,0.6118076364445861,0.8614136517138147,0.767158608224409,0.6002070105564592,0.3863147960085891,0.2988134516430646,0.2200035623798178,0.2358612807410441,0.2729392308272988,0.2625934204042696,0.2235324447384244,0.1489909210953332,0.1161785832927187,0.0961532936068675,0.0755266384616414,0.0579258532996708,0.0498991769214207,0.0354958266507254,0.0291826688788413,0.0202880885173323,0.0143885804438315,0.0112489182261634
ITA_SUL_MW6.5_S05_EL_1967,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,6.38798687437057,9.98553797685738,7.307398030896961,1200.0,True,0.0,3,21.9241012460722,0.2368710023114784,0.3425450102343736,0.4614839665570761,0.4927408453884659,0.5753053614644186,0.5374158172530579,0.4714556701233082,0.5463608959623888,0.4552176183870557,0.5220135038295035,0.4787714515713368,0.4926772912701422,0.3688036741611488,0.3121306315088343,0.3141616969899721,0.2855235666002886,0.234382801580814,0.2014295133153095,0.2302569698716901,0.1752600634145585,0.1325487506955005,0.09832938607809,0.0809931452915697,0.0588193266185907,0.0553747549496888,0.0432132410556799,0.034177150763415,0.0278295638668935,0.0220638433011975,0.0158121993613521,0.012024811123199,0.0084947480368319,0.0062111050102548,0.004856828853082
ITA_SUL_MW6.5_S05_EL_2017,ITA_SUL_MW6.5_S05_EL,6.5,5.810960926,1.2,59.9999999999983,-90.0,8.99819505459773,3.5452192788894097,6.65313097380049,4.345504501821679,1200.0,True,0.0,3,23.4624636834844,0.207060429294132,0.2775685259891594,0.4235114406695314,0.3980833053101794,0.4727112981132079,0.4515094959925367,0.4056150644121714,0.4631432968346081,0.38328054185886,0.3681919368301704,0.3873232918237206,0.3538189612865647,0.34096114334223,0.3629808863602168,0.3112813765535417,0.2810111824546231,0.2220366097228115,0.1591023461850367,0.1307751005455196,0.1167385794352546,0.0995318671278561,0.0923447509087157,0.0941343962292937,0.0984376109028974,0.0879846224763176,0.0678423393445666,0.0541781401758861,0.0462294732308328,0.0408896631752743,0.0326155500113547,0.0221861258219487,0.0154025520649838,0.0108393764971638,0.0078604661263936
