evt_id,mag,evt_country,evt_longitude,evt_latitude,evt_depth,dip,SoF,rake,rup_width,rup_top_depth,stn_id,stn_country,stn_longitude,stn_latitude,vs30,vs30measured,z1pt0,z2pt5,region,repi,rhypo,rjb,rrup,rx,ry0,PGA,PGV,SA(0.010),SA(0.025),SA(0.040),SA(0.050),SA(0.070),SA(0.100),SA(0.150),SA(0.200),SA(0.250),SA(0.300),SA(0.350),SA(0.400),SA(0.450),SA(0.500),SA(0.600),SA(0.700),SA(0.750),SA(0.800),SA(0.900),SA(1.000),SA(1.200),SA(1.400),SA(1.600),SA(1.800),SA(2.000),SA(2.500),SA(3.000),SA(3.500),SA(4.000),SA(4.500),SA(5.000),SA(6.000),SA(7.000),SA(8.000),SA(9.000),SA(10.000)
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IT.VAL.0.HG,IT,12.6017,43.159302,458.659697,False,280.81099201877635,1.0813551648868986,0,51.2,51.74640084102469,41.26,42.08,34.21,30.89,0.042410376632183264,2.213005,0.04247260787322889,0.043673884557927534,0.0476623005817481,0.05506804056431096,0.05958956422427638,0.11060912747982236,0.12623984745045455,0.1445564999260706,0.09812147879245206,0.08930394171302128,0.09815492548423774,0.09017936808186282,0.06938108324453304,0.0535459101731988,0.03449847807355213,0.0285956468314868,0.034849617351491086,0.03771629455522529,0.029358598502036884,0.020951803113193602,0.012475106177950676,0.007446028970137611,0.007588039748537982,0.007297384937771819,0.005818526204157384,0.002848648621088751,0.0023707739136198396,0.0023570026461635727,0.0023463415131568886,0.0025458285959017606,0.002251620074133369,0.0015600944257213218,0.0011497045372272897,0.000826586550962867,0.0006308780266451847,0.0004917826168977173
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IT.VLL.0.HG,IT,12.77267,41.67047,599.884766,False,125.92899753818833,0.7954336895378699,0,140.6,140.79989346586876,133.14,133.38,81.49,110.22,0.0021904218056114986,0.393551,0.0021906614389215484,0.00219428143147762,0.0021983297048431424,0.002196504412821912,0.002288105520233719,0.0025381756257233613,0.003144916969607358,0.00518894321710268,0.004328027409971805,0.004025773327283017,0.004451035776743333,0.0060435724737805474,0.00794268175166851,0.007684622169650187,0.00560844426995967,0.005053917494761208,0.0048723519244594235,0.00515711787409564,0.004927029107799299,0.004705439676138131,0.0041457021510913515,0.0026254327420678824,0.002809374251145906,0.0030292097709207527,0.0025692922659623827,0.002503036205024142,0.002458025931383296,0.0023914027726083835,0.0020566554327930537,0.0019162150173606687,0.0013190743016218587,0.0005986886449501104,0.0003781841913395502,0.00026579005062891,0.00018593913313924736,0.00014076417533000568
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IT.VLN.0.HG,IT,11.894722,43.142733,328.466425,False,434.4543415945002,1.584338211876821,0,103.9,104.17034126852039,95.89,96.27,88.38,50.49,0.008573768820137356,1.28331,0.008576175350399983,0.00859481576277322,0.008638250574865015,0.00869369764394569,0.009011731835030313,0.010883431141113429,0.01252711170481255,0.01901490315245267,0.019570444545283047,0.02174091050460657,0.021569853109879522,0.025887127612385475,0.027563745009763784,0.027908052189075782,0.019097245236650642,0.01606282471588157,0.019672212223338245,0.018279330862221044,0.013689231286932847,0.015565662076244182,0.01214787924520606,0.009214308657900506,0.00686234850841011,0.006995263418190718,0.00633122422029949,0.004494200364038688,0.005061509281966829,0.005303416559171582,0.003971937409818847,0.004244359694696966,0.003983174682485865,0.0030228059531032516,0.0020277872668036487,0.0012105764965610073,0.0008471073200328349,0.0005567217143468972
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IT.VNF1.0.HG,IT,14.0501,41.480499,328.162778,False,434.73750572268534,1.5860154028686526,0,175.9,176.05981937966425,168.27,168.27,-10.48,167.94,0.0038033166269827107,0.7301445,0.0038035975587993862,0.0038058562302111325,0.003810353178710365,0.0038145340151835745,0.003826199568660042,0.0038507135464200316,0.003918876476676541,0.004027404873223782,0.004384810307291481,0.004745835733915251,0.004663376382352792,0.004810592812020415,0.005473260491605187,0.005664156465255719,0.0061021092829865444,0.007482738753804816,0.009102925055956928,0.010235325009049983,0.010932785405821559,0.011042353912906039,0.01557917331606614,0.010004298103837702,0.009486832914399923,0.008536773515930516,0.007053698255775418,0.0033999174029867487,0.0021838701289431154,0.002274839012302876,0.0018997516991021398,0.001291154471710523,0.0007003854527285057,0.00041290246924280974,0.0002955581161762681,0.0001828473535814983,0.00015375688945766394,0.0001294611309672518
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ACER.0.HN,IT,15.9427,40.7867,910.104476,False,14.42869687058062,0.4937569161074801,0,331.9,331.9847285644326,323.29,323.29,-133.73,294.33,0.0004848337607643793,0.07777885,0.0004848444677846156,0.00048516771782412956,0.00048655453187377955,0.0004867584751163752,0.0004859753330648081,0.0004935380583583589,0.0005086803342629746,0.0005130467590869462,0.000591711236762809,0.000667405281110267,0.0007189478568114494,0.0007662229201613191,0.0008217898058970189,0.0008354728679008632,0.001189784482978387,0.0014742700106560344,0.0016159748741925123,0.001585908541652858,0.0015263265233285577,0.0011626651302942392,0.0014283266966803139,0.0008870771364329308,0.0007116257845441613,0.0007405148547159325,0.0007016249177853803,0.0004959308224521116,0.00030377498942044427,0.0002585408880708499,0.0002343460814855226,0.00017996461584740968,0.00011830288630674083,7.833816848770988e-05,6.289099743541373e-05,4.3982399698164e-05,4.7815003084641546e-05,3.943446538828244e-05
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.APEC.0.HN,IT,12.41991,43.55846,702.974787,False,62.00201774346873,0.6634596412653921,0,92.3,92.60421156729319,81.39,81.83,31.62,77.55,0.0013873534795266478,0.1770075,0.001390342267746886,0.001412939179026477,0.0014389776325248683,0.001505947494812194,0.0017705689506610312,0.0027872719022296096,0.0037457031708075647,0.004391035674771711,0.0033890217352510795,0.0040896126607965,0.00492375581875564,0.004429137371069631,0.004081811831767219,0.003439089801308296,0.002595417395338877,0.0025558218147889444,0.002941753809914701,0.0025026487128632104,0.0018849964055003493,0.0014578066923975057,0.0013748170884042973,0.0016386023769584925,0.0012271876736704174,0.0010562322505646678,0.001185807589747773,0.0007655657130620549,0.0006963091371671264,0.0006701896162298033,0.000586738590650222,0.0005430131594377285,0.00045032248525235427,0.0002854603763772542,0.00019016534698393438,0.00013979085620471822,9.946617856250606e-05,7.107625947698755e-05
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ASOL.0.HN,IT,11.9023,45.8003,714.424087,False,57.16286814337058,0.651310106100562,0,335.9,335.98371984368526,325.08,325.09,-22.41,324.31,0.0014008672686391377,0.244674,0.0014015846389949676,0.0014052760116859478,0.001411827688354331,0.0014199089393421812,0.001433996318824471,0.0015414744076723448,0.0019410298114034864,0.0026670473607195116,0.0031007887504907383,0.0025918025013638704,0.0036998261383856873,0.0036582828998689663,0.004409089750322485,0.003340860538512132,0.0040127209597569,0.0029106218739324845,0.003063079644934815,0.002756017600301836,0.0025604003405852154,0.002798070696925046,0.0032961357854109203,0.004859421922878863,0.003163231072792442,0.0022325513809506817,0.0019459448435500402,0.0013764078456965428,0.0010377549927855078,0.0007370835096592619,0.00045503714316305773,0.0005138263321317678,0.0004291990639005165,0.00026778665497392075,0.00021460335588605693,0.00014485221762783419,0.00015043771318442076,0.00010265789030912698
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATCC.0.HN,IT,12.63994,43.18514,801.841642,False,30.666843401423208,0.570737247132667,0,50.3,50.85607141728507,39.98,40.83,30.27,32.42,0.04859732732380579,2.87708,0.04865412755630108,0.05047885873361444,0.05470685708167417,0.05996507471970551,0.08339917301015128,0.16034476605160783,0.1568124690898523,0.14914216373583233,0.096040543916628,0.089776223277062,0.07213676433848461,0.05690781255576573,0.043081837324672544,0.03411394308963815,0.04290501853334217,0.04309596039422229,0.050927890767999265,0.05458199283139502,0.03677407677443367,0.024913196657370254,0.02226015000025493,0.018191431324662347,0.013408860314174565,0.015588809634278781,0.017269098010023808,0.012586867074893059,0.007550162389806917,0.0069955081500818325,0.005954913247643181,0.005477971580509144,0.003936226948040361,0.0027154634865117037,0.0020070054503831584,0.001373613823272983,0.001015612874936905,0.0008545277949146752
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATFO.0.HN,IT,12.5715,43.3666,393.524458,False,363.6517163542503,1.2884451163887043,0,68.1,68.5117508169219,57.26,57.87,28.05,53.21,0.009626061397113184,0.849745,0.009628491890706817,0.009888213610152295,0.011582446605109797,0.012404898716687146,0.01799590074082383,0.022394293668072177,0.025492191523099124,0.028146767754533914,0.02186720235758389,0.019593796046560245,0.02558192654984118,0.022178368759974098,0.021299781270872318,0.01703894806075469,0.017667246205381043,0.017673619431712157,0.014714097066786315,0.01253180239939225,0.007762130798998639,0.008603819856933816,0.011476498090581391,0.009173657671070142,0.008573921777569302,0.00905822579576104,0.006584603304900247,0.004467152391489448,0.0029132068545323834,0.002362947591685234,0.0022540724916255807,0.001933698051832175,0.0015536855093227554,0.0012583756940443475,0.0007932953658996701,0.0005857999418761758,0.0004776207981318799,0.00039447466769997915
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATLO.0.HN,IT,12.4073,43.3152,511.624758,False,214.99203731886004,0.9542738136501854,0,74.1,74.47858752688587,63.72,64.26,42.53,52.8,0.009500408396343299,0.9185205,0.009522752418002071,0.009721250376020353,0.010624576180448982,0.012087766974451011,0.01527698041635013,0.01867309427786247,0.02789974150194001,0.02412434419501053,0.016216750878230587,0.011076769335094045,0.01389888494032111,0.013694941697725524,0.014232587071018135,0.011736831639754657,0.011168543794262058,0.010592608077172124,0.014335578408528908,0.017736077049757052,0.012435439217265835,0.008287524281992323,0.0055270811133261615,0.0055912875446763165,0.006951206579209006,0.007342578760331,0.005947301066113301,0.0050829947025742735,0.004532857805672682,0.0035486787027170343,0.0032858264544977133,0.0029225015678136772,0.002163888789749813,0.0016337893164332367,0.0011752688226866464,0.000784664487873025,0.0006061249254332519,0.00046482743852385884
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATPC.0.HN,IT,12.457,43.4807,559.375908,False,162.85293423300155,0.8616690292505572,0,83.8,84.13495112020925,72.88,73.36,32.02,68.41,0.011705286208848078,0.99745,0.011740655575553325,0.01187021052041217,0.012249799880693203,0.012697047411705322,0.020018609820886848,0.03241723728286418,0.032673899853670724,0.03124099463119414,0.029559941468289375,0.037196443229849135,0.03422544905752729,0.02788235534050874,0.02244364793278031,0.01890829182238583,0.019561267099366248,0.017759020664549055,0.016817567670917185,0.013900006628155385,0.013095603493547745,0.012004813060525256,0.009318661316555602,0.007178633886189474,0.007344832333161681,0.006689481117405026,0.007327859156796664,0.0036841531001922164,0.003675714948529824,0.002465561634197203,0.002500476717329567,0.0023046912044378054,0.0019675985173326265,0.0014359796668587132,0.0011289227208067995,0.0007508716024330429,0.000505701743204866,0.0003683373017289289
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATTE.0.HN,IT,12.3536,43.1979,507.754022,False,219.57342678208906,0.9626005919465339,0,70.9,71.29558191080287,61.42,61.99,51.4,42.29,0.0039701187459530015,0.736566,0.003973808589069662,0.0039969561471042605,0.004076060632326024,0.0042762870093253046,0.004824710782989094,0.006539475763894908,0.008881733313618821,0.011964024412006138,0.011444886887979075,0.012201822232872592,0.012116624943278287,0.011195719231337919,0.009740548505350962,0.00902329541688548,0.006838313797270221,0.005541612069361097,0.00592584113841118,0.005743979850407632,0.007222649936522666,0.007624846405245421,0.007219050338290854,0.005429310722825837,0.004474453559574371,0.003389113509710248,0.0028928737132456034,0.0029271208822584677,0.002203606736245303,0.0023015147884343787,0.0020532189891553183,0.0018826357624673056,0.0015563520672196927,0.001202862343409829,0.0009075933167799401,0.0006382679100406357,0.0004999658395068653,0.0003935375485002524
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.ATVO.0.HN,IT,12.40663,43.38211,780.723564,False,35.63356244703455,0.5884325458066987,0,78.8,79.15611157706017,68.22,68.74,39.84,59.73,0.005710563240250238,0.7761825,0.005728475065389302,0.00583439298843132,0.006176676031060556,0.006569022041165944,0.008074699311181698,0.011742491064736684,0.015555974772220892,0.0197921818357951,0.01624081618085687,0.019195392922149765,0.014637363421759725,0.02103078013388874,0.01760835759408157,0.011151973405801164,0.008790856204718226,0.011811219937491397,0.014410578535993434,0.011323897559309246,0.008205248479348197,0.006711354030173403,0.005828310381220907,0.005516807472480409,0.005457021510913513,0.004658537828922211,0.0040620701258839665,0.0035531552568920073,0.0033087292806411976,0.0033596080210877314,0.0031225647902188825,0.002730968271530033,0.002111210250187373,0.0014649396073072864,0.001057751627722005,0.0007393085304359797,0.0005845426317855741,0.0004638449419526546
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BAG8.0.HN,IT,10.4664,45.8228,1032.616466,False,6.4492488505242225,0.42733386777197585,0,387.1,387.1726488273675,376.23,376.35,79.84,369.11,0.0001897977392891558,0.0293986,0.00018987370814702267,0.00019116925759561114,0.00019441501430151988,0.0001939026069044985,0.00021838956218484396,0.00027881029709431865,0.0004020547281691505,0.0005832134317019573,0.0005063089842096944,0.00048038167977851765,0.0005031697878480419,0.0006785125399601291,0.0007044622781479914,0.0005296992347029822,0.0005109828534718788,0.000499423350481561,0.0003739289155827933,0.00032896707846206405,0.00030722876823380057,0.0002884991306919284,0.0003363386069656815,0.0003595850774729393,0.0003382368086961399,0.00027093349920717067,0.00023212106070880475,0.0001540954352403726,0.00011164464929410145,9.927906063742462e-05,9.380624372237207e-05,8.041176140680048e-05,7.882814212804577e-05,8.761656630959604e-05,5.910173198798774e-05,4.972799070018814e-05,3.86324585867753e-05,3.3390607393962265e-05
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BDI.0.HN,IT,10.597,44.0624,883.359304,False,17.328491160300086,0.5108958921758019,0,241.6,241.7163833917759,231.57,231.75,146.32,184.88,0.00036480704419959925,0.1077165,0.00036503953949615825,0.00036659460672094956,0.00036784324922374106,0.0003691561338479501,0.0003791080542285082,0.0004232214874600399,0.0004844809389546889,0.0006718283001840588,0.000606865239403874,0.0007884563026109835,0.0009135780312339077,0.0009266161227330434,0.000672139313629017,0.000522732533535917,0.0007221507854364131,0.0007612308994406857,0.0007806315102506973,0.0008497325794231466,0.0008321873422626483,0.0006747115477762539,0.0006939933616474536,0.0005855404240999731,0.0006895351623643141,0.0006694069840363427,0.0005007698857407984,0.0004165872137784055,0.00035875655804989477,0.0004107376117226576,0.00038111944445860715,0.00036841581987732817,0.0003849071803317137,0.0003223827708748656,0.0002657604788587336,0.0002139104587193384,0.0001716253766576762,0.0001316331265008948
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BIOG.0.HN,IT,15.132629,41.199899,329.368501,False,433.61018290633706,1.57937515478826,0,252.1,252.2115381976011,243.59,243.59,-84.81,228.35,0.0012592964977846666,0.358985,0.00125941070600052,0.0012599460570123335,0.0012633060219340957,0.0012641472878098027,0.0012656666649671397,0.0012707652460320293,0.0012865555515899924,0.001312639892317968,0.0013661698949182443,0.0014844773699479435,0.0014676877425012622,0.0015615475213248153,0.001718364579137626,0.001992515282996742,0.0021637664238042553,0.0026198446972207634,0.0027682338005333117,0.00312104031448048,0.004518031131935983,0.003944848648621089,0.0039802735898599425,0.003855954887754738,0.004421535386701881,0.004382454762839502,0.0036813335848633324,0.002930847945016902,0.002338882289058955,0.002135729326528427,0.0011231817185277336,0.0010356339830625136,0.0007872938261281885,0.0005402782805545217,0.00040114004272610935,0.00033955122289466844,0.00031867202357583886,0.00023488398178786845
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BOB.0.HN,IT,9.4478,44.7679,1058.081505,False,5.496028485220158,0.4155886760412942,0,360.9,360.9779217625366,350.63,350.75,199.5,292.98,0.00023848052087104162,0.08523685,0.00023863041915434934,0.0002500257478343777,0.000244190931663718,0.00023701722810541825,0.0002362590691010692,0.00023851213207364393,0.00024468702360133177,0.00026420184262719685,0.00027102629338255165,0.00031988803515981505,0.0003637424604732503,0.0004151086252695875,0.00047368265411735914,0.00048270153416304245,0.0004594234524531823,0.0004700040278790413,0.0005546210989481627,0.0006033818888203413,0.0005877063013363382,0.000617441735964881,0.0005355524057654755,0.0006015876981436067,0.0005539531848286622,0.0006698867605145488,0.0005227819897722464,0.0003817001728418981,0.00034223817511586525,0.0002869078635415764,0.00025677270015754614,0.000245946882982466,0.0002331627008203617,0.0001874391356885379,0.00018768692672829152,0.00015661260471210863,0.00012028419490855695,0.00010654759780353128
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BRIS.0.HN,IT,11.7666,44.2245,997.338421,False,8.083702048325378,0.44466987167946476,0,183.0,183.15362404276908,172.1,172.32,52.95,165.83,0.001989721770431289,0.570289,0.0019907256810429656,0.0019941621246807014,0.002002865402558468,0.0020110384280054862,0.0020459586097189156,0.002078880147654908,0.0024835137381266793,0.0029710247638082324,0.004189580539735792,0.005307984887805724,0.005443867171766098,0.006092574936395202,0.006495745234101349,0.006975424839267232,0.004865249601036032,0.004802919447517756,0.004472872999444254,0.003939760264718329,0.004278984158708632,0.003846700963121963,0.00434117155195709,0.004894372696078682,0.004399662473933504,0.0032540673930445156,0.0027559462201669277,0.00236729158275252,0.0027361892185404804,0.0018950355116171172,0.0014130054605803206,0.0013839486470915143,0.0015186990460554829,0.0008001764109048452,0.0007989073740777942,0.000750751785778018,0.0005665711532480511,0.0004617519744255174
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.BSSO.0.HN,IT,14.5938,41.5461,654.456878,False,87.13182658130819,0.7200218514116709,0,193.7,193.84514438076596,185.37,185.37,-55.56,176.85,0.0007161828962999597,0.2263425,0.0007161981920431544,0.0007165714081771043,0.0007173525107962455,0.0007180816078885246,0.0007205697154481908,0.0007279825424584338,0.0007298730963172949,0.000846870745871424,0.0010370411914364234,0.001062783927233051,0.0013342833689384244,0.0013032941932260252,0.0013147048176492483,0.0015401181851090841,0.002348406438488169,0.0021997369132170518,0.002212121366623669,0.0019161028485772408,0.0016865188418063253,0.0016951609367113134,0.0020814651282548067,0.002648330469630302,0.0018913237446018772,0.0020078824063263197,0.0025798004415371204,0.00211944445860717,0.0015543636206043858,0.0013341304115064778,0.0009858086094639863,0.0006533841831818205,0.0004091580713087548,0.0002882406326319386,0.00024819433751586934,0.00017710482172811305,0.0001364303814248495,0.00010785538384667548
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CADA.0.HN,IT,13.7614,43.1942,764.01457,False,40.140425588477456,0.6031777392130004,0,60.5,60.96310359553556,55.15,55.15,-55.14,0.57,0.025726936823482024,3.837705,0.02577098193572729,0.026110802363702182,0.027389985367072343,0.029242452825378698,0.035864438926646716,0.05819703976383373,0.07305991342609353,0.08839664921252416,0.07469793456481061,0.08039141806835158,0.07347473398153295,0.07068570816741701,0.0564936038300541,0.05526397903463466,0.047607949707596374,0.04271234315489999,0.048874437244114964,0.053430019425593854,0.05471532072624189,0.04430519086538216,0.03137269098010024,0.03114646693825109,0.025230991215144827,0.02352051923949565,0.023040283888993693,0.03423248509939684,0.02787363676688778,0.024268124181040417,0.020858040207410278,0.015130855083030394,0.010454028643828422,0.006202158739222874,0.0033313159947586587,0.002163883691168748,0.0019105250008922517,0.001430019425593857
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CAFE.0.HN,IT,15.2366,41.028,738.045544,False,48.31148791125824,0.6275183706077132,0,272.3,272.4032672344442,263.87,263.87,-86.59,249.26,0.0004689720750715076,0.1317555,0.000469001646841684,0.0004693243870230915,0.00046981640009585333,0.0004725069213237956,0.0004707550488698995,0.0004740008055758083,0.0004838038473892716,0.0004880769681797556,0.0005667164628084004,0.0006492497437963015,0.000717577358221207,0.0006760229028261435,0.0007627064288008648,0.0007885700009687305,0.0008791666879107545,0.0010534484253032382,0.001198992520381578,0.0012383688619457206,0.0010864668362794636,0.0011298404653984797,0.0009663865846135021,0.0013021623082296197,0.0012186730432920518,0.0016391224322271111,0.0017756624331448558,0.0008763757246358339,0.0009270102430493594,0.0009115931536253461,0.0005443352215078543,0.0005085090219391944,0.0003005730805116936,0.00022673288023942936,0.00018433053081327467,0.00015471797198839563,0.00012640300204453102,0.00010338341839466078
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CAPR.0.HN,IT,9.9345,45.6372,388.839419,False,369.31672444657545,1.3062201396793556,0,396.1,396.1709984337572,385.23,385.35,126.0,366.36,0.00013711410114565118,0.03927815,0.0001371207293010355,0.00013824292699341775,0.00023780444902183725,0.0002660735317361179,0.00015665645250926668,0.00025330260588478224,0.00026576608729790503,0.000340609178465633,0.0002584016968077784,0.00022819872229558515,0.00026950640636710807,0.00033627640427668986,0.00033047319930863244,0.0003531190569664462,0.00038805606399738954,0.0003941060402889876,0.00042438702309147364,0.0003829855251283568,0.0003968745698072227,0.0002954821473184013,0.00035719945139267746,0.0003444280156832354,0.00033221895346525066,0.0002717436637383816,0.0002469079655131977,0.00022277995033982042,0.00019205743041711493,0.00011200256968485672,0.0001294718379874881,0.00011160284092936936,8.819729469288698e-05,0.00011180780388817792,8.297175895948158e-05,7.807253241422913e-05,6.65696236737316e-05,7.135362228691754e-05
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CDCA.0.HN,IT,12.2336,43.4584,277.0,True,475.0778474467921,1.9253811977135473,0,95.0,95.29559276272958,84.47,84.89,49.73,72.79,0.009938121070905968,1.53772,0.0099505539608327,0.009937333340131442,0.010029943966594098,0.010031279794833097,0.01115131059026273,0.015532674256754347,0.017464679579672977,0.01918081098030418,0.023321062748237167,0.021810455150331667,0.02459881814890916,0.025104648376356863,0.03177343945180056,0.03121106596034324,0.03222165571321501,0.02734680038545273,0.030290007290970925,0.02995793670621466,0.023498136468620784,0.02355590339208598,0.020169731763650178,0.016210428637710127,0.013496504922680019,0.01065975638979672,0.010305965849704028,0.0049318982527162694,0.005379431304268023,0.0047100742863261155,0.005540057002136306,0.004485293142918326,0.0033478608903142254,0.0020526632438192453,0.0012256071135403018,0.0008906486924688859,0.0006966461533755156,0.0005044969484992326
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CERA.0.HN,IT,14.0183,41.5978,728.156334,False,51.84043773890446,0.6372775267667673,0,163.1,163.2723491593111,155.32,155.32,-12.56,154.81,0.0015360760300408395,0.3257105,0.001536110700392081,0.0015388027511943428,0.00154377386773261,0.0015481331545430907,0.001561929914904682,0.001624030632275038,0.0016988115207537742,0.0020313511749680065,0.0022203912651109197,0.0031784146472036835,0.0030510775851080646,0.004145207588728057,0.00362024748512489,0.004029337235447375,0.004824420163868396,0.005340921721484911,0.005051735302065436,0.005310467896784325,0.004403435423921523,0.003738978142382975,0.003678187760346296,0.0034137600505779243,0.0027649197228411335,0.0031894938638576888,0.0027955978851085745,0.0020027991210046247,0.0024453304645317207,0.001826388216159443,0.0014338178684872001,0.0010114141934299684,0.0005872693529390771,0.00031453707433221333,0.00022896350945531859,0.000159505539608327,0.0001092682006597564,9.185297731641284e-05
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CIMA.0.HN,IT,13.670091,43.305297,824.855804,False,26.060474771696633,0.5525570324830181,0,62.3,62.749820716875355,54.6,54.61,-52.58,14.73,0.017732726262281208,5.043975,0.017766005720607953,0.01822503097387997,0.019513289451545634,0.021152942136203497,0.02636267226830773,0.04543886036516038,0.05340320088919254,0.04502159249080981,0.0506377305195964,0.03780735521304421,0.04305415202949019,0.029753075719027397,0.03288192196111822,0.02892134418991195,0.03278010329725237,0.02964835086395456,0.031231409298792145,0.032146808543182435,0.03486333253455563,0.04138054279494017,0.045991495566783766,0.03873121810200221,0.05147802766490086,0.04422218596564576,0.04688843794771915,0.05132756853767596,0.039188662795144116,0.026062671758449625,0.01995803867783596,0.015876318620527907,0.012839399795037043,0.008687196953087957,0.0057433935135851695,0.003934656585072374,0.0030689073230919838,0.0020905304053881807
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CRMI.0.HN,IT,10.9795,43.7956,616.915726,False,112.50839133499197,0.7703626526981188,0,200.2,200.34043525958506,190.38,190.59,129.43,145.68,0.0003675026640086064,0.2013525,0.0003676229905217378,0.0003681634401146161,0.000369298894117767,0.0003691908041991914,0.0003743194668923639,0.0003955708626289304,0.00044742241234264505,0.0005060188749471022,0.0006609576154956076,0.0008222971147129754,0.0008616260394732146,0.0007847674792105357,0.0008199874574905804,0.0009683918565463231,0.0008044439232561578,0.0010365721219784533,0.0011291062697251356,0.0010952873815217225,0.0009070192165520336,0.0009527636858662234,0.0008405214828713169,0.0011011252568410212,0.0010085707147700796,0.0010164775942855103,0.0007840235962331683,0.0009271963412582279,0.0006024937159988375,0.0006248984107722821,0.0007307388353821132,0.0006631316504616766,0.000628253786971086,0.0005906318671513717,0.0005284072542611391,0.00043786053341355105,0.0003521131069223435,0.00027031453146589306
EMSC-20161026_0000095,5.9,IT,13.1288,42.9087,7.5,47.0,NF,-75.0,10.0,0.8432,IV.CRND.0.HN,IT,12.0131,45.8361,326.378925,False,436.39094822487954,1.5959360724646776,0,337.2,337.28339716031087,326.19,326.19,-32.5,324.56,0.0006294381873524599,0.1250965,0.0006297165698786029,0.0006310452601041129,0.0006356064507247633,0.0006369749098825797,0.000641532021638378,0.0006994315082112648,0.001360184160748064,0.0014023698204789607,0.0018758801425563267,0.0014241866488556236,0.0015362330663376382,0.0023896335649788666,0.002050272009299812,0.0016871153757909176,0.0014142138242926995,0.001521742898951222,0.001660980049252293,0.0013687650726802731,0.001172704236411007,0.001059464750959808,0.0009552380272570144,0.0012192134928849302,0.001367888116737112,0.0012943869721056631,0.001259222058501119,0.0007526301030423234,0.0007623327028088083,0.0004763323866967823,0.0003705572239245818,0.0003134097780587663,0.000274337311926091,0.0001643252282889672,0.0001804765133863246,0.00013305155175314713,8.426475911753759e-05,6.489728908444781e-05
